,City,Edition,Sport,Discipline,Athlete,NOC,Gender,Event,Event_gender,Medal
16201,11,18,21,26,12893,40,0,284,0,2
14029,10,17,0,43,5432,61,0,461,0,0
13509,12,16,15,19,6847,86,0,364,0,2
11,2,0,2,2,7317,95,0,53,0,0
19,2,0,2,2,1165,95,0,83,0,2
19728,3,21,0,35,7132,29,0,142,0,2
5906,7,8,2,2,3782,33,0,389,0,2
9143,8,12,3,3,11570,94,0,314,0,0
18966,15,20,15,19,9954,52,0,364,0,2
2963,1,5,1,0,7594,31,0,393,0,2
6855,4,9,14,1,527,81,0,440,0,2
19719,3,21,0,35,1101,95,0,142,0,1
19195,15,20,25,31,4986,15,1,343,1,0
18412,15,20,2,2,14797,86,0,382,0,2
8575,5,11,14,1,7580,93,0,440,0,1
4746,13,6,26,32,11916,75,0,419,0,0
10398,14,13,14,1,5767,75,1,440,1,0
11525,18,14,28,34,9226,86,0,106,0,0
18238,15,20,0,43,12386,97,0,461,0,1
2459,17,4,14,1,7367,21,0,443,0,2
17591,7,19,16,20,13706,61,1,370,1,1
15651,11,18,6,6,13794,40,0,282,0,1
13892,12,16,36,46,5192,40,0,246,0,1
19656,3,21,0,35,5491,83,0,95,0,2
631,13,1,31,38,3167,33,0,339,0,1
18924,15,20,14,1,12071,75,1,459,1,0
16677,7,19,0,35,1101,95,0,141,0,1
1711,6,3,27,33,5380,33,0,268,2,0
13576,12,16,19,23,14739,70,0,215,0,2
10820,18,14,2,2,8824,95,0,49,0,1
8599,5,11,14,1,6251,93,1,440,1,1
8044,5,11,0,35,5119,50,0,84,0,2
17471,7,19,15,19,13129,32,0,364,0,2
12484,9,15,25,31,2409,48,0,360,0,0
16932,7,19,2,2,12412,33,0,389,0,0
15533,11,18,3,3,2676,97,0,314,0,1
14572,10,17,12,17,6353,70,0,359,0,2
5766,7,8,0,35,12858,40,0,144,0,0
6824,4,9,14,1,11369,30,0,371,0,1
8770,5,11,25,31,6777,70,0,426,0,0
9869,14,13,0,35,302,4,1,142,1,2
990,16,2,14,1,4664,95,0,440,0,1
17794,7,19,25,31,4377,95,1,414,1,2
19257,15,20,25,31,12050,34,1,361,1,1
18425,15,20,2,2,3402,34,1,389,1,0
8626,5,11,14,1,11470,83,1,447,1,1
14605,10,17,14,1,6365,50,0,407,0,1
19899,3,21,2,2,4604,49,0,132,0,2
16654,7,19,0,35,14539,95,1,95,1,2
3233,1,5,11,15,2812,7,0,464,0,2
1722,6,3,27,33,11471,83,0,268,2,2
1031,16,2,24,30,1594,95,0,374,0,0
19478,15,20,33,41,14580,15,1,460,1,0
1358,6,3,11,15,9720,48,0,421,0,2
7837,6,10,25,31,6988,64,0,343,0,0
17935,7,19,33,41,9827,50,1,460,1,0
19255,15,20,25,31,5547,34,1,361,1,1
12022,9,15,3,3,2626,97,0,314,0,2
18584,15,20,6,6,3384,70,1,289,1,0
17738,7,19,25,31,12562,95,0,360,0,2
18676,15,20,10,13,9840,31,1,374,2,2
9302,8,12,10,14,11272,13,0,438,2,0
8698,5,11,25,31,10568,95,0,325,0,1
16426,11,18,28,34,1933,83,0,430,2,2
4537,13,6,12,17,9657,83,0,359,0,0
16190,11,18,19,23,510,20,0,254,0,2
4324,13,6,2,2,6738,26,0,329,0,0
5578,0,7,25,31,3990,95,0,343,0,1
12151,9,15,9,11,6206,21,0,299,0,1
17803,7,19,25,31,3364,32,0,415,0,1
9670,8,12,27,33,12721,4,0,149,2,0
13772,12,16,33,41,11685,34,0,460,0,2
18607,15,20,6,6,12468,34,0,293,0,0
10131,14,13,6,6,8142,93,0,281,0,1
12474,9,15,25,31,3371,4,0,343,0,2
9938,14,13,2,2,5680,33,1,91,1,0
23,2,0,2,2,4480,37,0,259,0,0
14393,10,17,9,10,2229,93,0,442,0,1
8960,8,12,0,35,151,95,1,141,1,2
13575,12,16,19,23,9516,50,0,215,0,1
11859,9,15,0,43,11985,93,0,461,0,2
7579,6,10,10,14,5283,95,0,438,2,1
10242,14,13,11,15,10101,48,0,464,0,1
10455,14,13,16,20,7448,42,0,370,0,2
19082,15,20,16,20,1914,4,1,370,1,1
2981,1,5,1,0,10666,31,0,394,0,2
8279,5,11,3,3,13952,93,0,314,0,2
3191,1,5,10,24,9543,83,0,438,2,1
5710,0,7,36,46,9936,40,0,228,0,2
12550,9,15,27,33,9551,95,0,456,2,1
3112,1,5,5,5,8544,33,0,151,0,0
16142,11,18,16,20,4615,99,1,370,1,1
18480,15,20,3,3,7582,93,1,314,1,0
11174,18,14,11,15,10902,31,0,355,0,0
9874,14,13,0,35,3066,4,0,144,0,0
15645,11,18,6,6,12097,75,0,281,0,1
17318,7,19,12,17,501,31,0,359,0,1
2687,17,4,28,34,10346,33,0,165,0,1
16008,11,18,15,19,7071,34,0,364,0,1
8341,5,11,6,6,4168,31,0,287,0,0
12518,9,15,25,31,14370,61,0,426,0,1
11989,9,15,2,2,14550,95,0,424,0,2
19168,15,20,25,31,755,95,0,343,0,0
17739,7,19,25,31,5475,65,0,361,0,0
11125,18,14,10,14,8992,3,0,374,2,2
7064,4,9,25,31,11131,35,0,360,0,1
16938,7,19,2,2,871,95,0,411,0,0
13611,12,16,25,31,5023,64,0,337,0,2
9551,8,12,16,20,7281,42,0,370,0,1
15028,10,17,28,34,3179,5,0,159,2,0
19534,15,20,35,44,5746,32,0,273,0,0
19126,15,20,19,23,1502,34,0,239,0,0
9578,8,12,21,26,6886,30,0,284,0,0
5722,7,8,0,12,12282,95,0,124,0,2
4286,13,6,2,2,10889,33,0,145,0,0
13166,12,16,6,6,14728,75,0,293,0,2
5213,0,7,5,5,4913,95,0,188,0,2
11118,18,14,10,13,6718,28,0,438,2,1
7279,6,10,0,43,4351,48,0,461,0,1
1516,6,3,16,20,9504,33,0,370,0,1
16467,11,18,33,41,1447,11,1,460,1,0
14320,10,17,5,5,8357,20,0,240,0,0
2975,1,5,1,0,1625,31,0,394,0,2
18198,15,20,0,35,8625,34,1,158,1,0
15323,11,18,0,35,12719,93,0,144,0,1
4515,13,6,11,15,10716,40,0,421,0,2
3667,1,5,25,31,6730,95,0,361,0,2
14359,10,17,6,6,8423,34,0,291,0,2
14872,10,17,25,31,1593,95,1,343,1,0
19132,15,20,19,23,11850,5,0,254,0,1
12978,12,16,2,2,11357,32,1,145,1,0
3441,1,5,14,1,1226,64,0,444,0,2
14207,10,17,2,2,2219,11,1,424,1,1
19067,15,20,16,20,3902,61,1,370,1,0
15154,10,17,36,45,370,50,0,170,0,0
15601,11,18,5,5,13755,40,0,138,0,0
15302,11,18,0,35,8864,93,0,142,0,2
7068,4,9,25,31,12722,33,0,360,0,2
18190,15,20,0,35,4418,95,0,144,0,1
6204,7,8,25,31,5429,35,0,361,0,1
18370,15,20,2,2,9293,93,1,145,1,1
14527,10,17,11,15,12042,93,0,421,0,1
8743,5,11,25,31,1404,31,0,360,0,2
17957,7,19,33,41,11252,95,1,460,1,2
79,2,0,14,1,8880,37,0,417,0,1
19071,15,20,16,20,9434,61,1,370,1,0
10117,14,13,5,5,3752,93,0,240,0,0
8968,8,12,0,35,3036,4,0,144,0,1
2706,17,4,28,34,4599,95,0,319,0,1
7554,6,10,9,11,2470,31,0,299,0,1
4266,13,6,2,2,14185,33,0,115,0,2
12958,12,16,2,2,10957,32,1,143,1,1
10495,14,13,25,31,12796,86,0,343,0,0
5088,0,7,0,43,6485,40,0,461,0,2
478,13,1,25,31,5160,31,0,361,0,1
19566,15,20,36,45,6494,93,0,272,0,2
9637,8,12,25,31,8534,95,0,360,0,2
828,16,2,5,5,13694,95,0,182,0,0
14901,10,17,25,31,4218,93,0,360,0,0
2605,17,4,27,33,5966,64,0,268,2,1
10663,14,13,36,46,6887,93,0,207,0,1
63,2,0,9,11,9457,37,0,298,0,2
3816,1,5,28,34,7661,64,0,60,0,0
6088,7,8,14,1,4135,95,0,418,0,2
11620,18,14,35,44,13953,93,0,14,0,2
261,13,1,2,2,13501,100,0,154,0,1
10604,14,13,28,34,11200,48,0,450,0,2
2863,1,5,0,35,8072,83,1,141,1,0
19669,3,21,0,35,7628,4,1,131,1,0
7954,6,10,35,44,2525,33,0,31,0,2
19500,15,20,33,41,5297,68,1,460,1,2
16233,11,18,25,31,8234,93,0,343,0,0
17235,7,19,11,15,8236,48,0,464,0,0
14180,10,17,2,2,14492,34,1,368,1,1
19895,3,21,2,2,10134,31,1,129,1,1
588,13,1,28,34,3307,31,0,157,0,2
8483,5,11,11,15,10365,31,0,421,0,0
12385,9,15,14,1,14030,93,1,459,1,0
15957,11,18,14,1,9453,34,0,440,0,2
14135,10,17,2,2,1592,95,0,145,0,1
27,2,0,2,2,4211,95,0,330,0,1
11848,9,15,0,43,12616,97,0,461,0,1
19864,3,21,2,2,3200,11,1,59,1,0
8092,5,11,0,43,338,40,0,461,0,1
7110,4,9,27,33,13492,64,0,234,2,2
9721,8,12,28,34,11200,48,0,450,0,1
14921,10,17,25,31,3080,34,0,361,0,2
13446,12,16,14,1,14029,93,0,440,0,2
17005,7,19,3,3,8523,95,1,314,1,1
17748,7,19,25,31,10827,33,0,361,0,1
6923,4,9,15,19,9798,35,0,364,0,1
3404,1,5,14,1,13687,7,0,440,0,2
7144,4,9,28,34,6309,70,0,162,0,0
16324,11,18,25,31,13824,11,1,361,1,2
2749,17,4,28,34,9984,33,0,416,0,2
1380,6,3,12,17,12504,33,0,359,0,1
2799,17,4,32,39,2060,33,0,454,0,2
11138,18,14,10,24,2644,48,0,438,2,0
2207,17,4,11,15,1166,33,0,464,0,2
14945,10,17,25,31,3397,34,1,404,1,2
18369,15,20,2,2,7491,93,1,145,1,1
1888,6,3,32,39,3312,33,0,454,0,1
10702,18,14,0,35,4589,95,0,92,0,1
13200,12,16,9,11,9839,34,0,90,0,2
17626,7,19,19,23,4152,48,0,219,0,2
12837,12,16,0,35,1957,95,1,142,1,1
7401,6,10,2,2,12526,95,0,386,0,1
6507,4,9,2,2,14148,83,0,363,0,0
18164,15,20,0,35,2771,13,0,142,0,2
3915,1,5,28,34,13120,37,0,120,0,2
15069,10,17,33,41,14780,70,0,460,0,1
19937,3,21,2,2,5977,95,0,145,0,1
9025,8,12,2,2,12711,28,1,91,1,2
4933,13,6,31,38,11968,33,1,339,1,0
9715,8,12,28,34,1249,93,0,161,0,1
10010,14,13,2,2,8227,75,1,330,1,0
2662,17,4,28,34,3357,33,0,157,0,0
12469,9,15,25,31,12046,32,0,343,0,1
3769,1,5,27,33,14221,31,0,193,2,2
2864,1,5,0,35,9479,83,1,141,1,0
14519,10,17,11,15,5771,75,0,421,0,0
6178,7,8,25,31,645,48,0,343,0,2
5395,0,7,12,17,3057,3,0,359,0,2
2672,17,4,28,34,1923,83,0,157,0,2
17625,7,19,19,23,99,52,0,219,0,1
9110,8,12,2,2,103,14,1,382,1,2
243,13,1,2,2,6992,95,0,96,0,1
6112,7,8,16,20,2899,95,0,370,0,0
18239,15,20,0,43,13886,97,0,461,0,1
7566,6,10,10,13,1728,31,0,438,2,1
8587,5,11,14,1,1216,86,1,440,1,0
3062,1,5,2,2,9602,30,0,327,0,1
12487,9,15,25,31,11359,34,0,360,0,1
10039,14,13,2,2,9040,95,0,411,0,2
7294,6,10,0,43,12889,40,0,461,0,2
1067,16,2,25,31,13956,95,0,360,0,0
7264,6,10,0,35,8879,40,0,144,0,2
12112,9,15,6,6,5809,75,0,293,0,2
16483,11,18,33,41,7832,93,1,460,1,1
7180,4,9,36,45,12044,35,0,256,0,0
5224,0,7,9,10,5033,21,0,381,0,1
18751,15,20,11,15,8183,93,0,355,0,1
19570,15,20,36,46,6061,83,0,48,0,0
10678,18,14,0,12,1764,95,1,73,1,1
967,16,2,14,1,5197,95,0,371,0,1
7841,6,10,25,31,9231,64,0,343,0,0
10471,14,13,21,26,9242,40,0,300,0,1
10656,14,13,36,46,12661,11,0,170,0,0
17243,7,19,11,15,5286,31,0,464,0,2
4708,13,6,25,31,144,81,0,361,0,1
3317,1,5,12,17,417,25,0,359,0,2
10220,14,13,10,24,2644,48,0,374,2,2
15238,11,18,0,35,3077,34,1,57,1,0
10125,14,13,6,6,11221,75,0,277,0,0
11199,18,14,11,15,12007,93,1,355,1,2
616,13,1,28,34,6422,81,0,362,0,1
5089,0,7,0,43,6486,40,0,461,0,2
3891,1,5,28,34,6047,83,0,119,0,0
9626,8,12,25,31,10561,13,0,343,0,2
12842,12,16,0,35,5293,34,1,142,1,2
8854,5,11,35,44,7842,93,0,252,0,1
4588,13,6,14,1,4826,81,0,371,0,2
391,13,1,12,17,2062,33,0,359,0,1
17103,7,19,6,6,7523,31,0,291,0,2
16021,11,18,15,19,6538,93,0,364,0,2
6362,4,9,0,35,8148,50,0,131,0,0
5992,7,8,10,14,2066,95,0,438,2,1
18492,15,20,3,3,3447,95,1,314,1,1
8124,5,11,2,2,5852,4,1,53,1,1
13399,12,16,12,17,13754,40,0,359,0,2
18517,15,20,5,5,14779,70,0,15,0,0
8999,8,12,0,43,5831,97,0,461,0,2
14515,10,17,11,15,13401,31,1,355,1,2
5856,7,8,2,2,14441,13,0,145,0,0
19683,3,21,0,35,14851,35,0,141,0,0
16382,11,18,27,33,626,21,0,351,2,1
3357,1,5,14,1,13202,31,0,440,0,0
13619,12,16,25,31,11683,34,0,343,0,0
14227,10,17,3,3,2715,95,0,314,0,1
17574,7,19,16,20,10394,95,1,370,1,0
17683,7,19,25,31,3626,13,0,343,0,1
16840,7,19,2,2,6070,13,0,143,0,0
12581,9,15,33,41,11594,86,0,460,0,0
1165,6,3,0,35,9133,40,0,144,0,2
11652,18,14,36,45,9670,91,0,237,0,1
8765,5,11,25,31,8680,31,0,405,0,1
19292,15,20,25,31,3150,75,1,415,1,0
19618,3,21,0,35,10994,4,1,55,1,0
4670,13,6,25,31,5815,48,0,343,0,0
9689,8,12,27,33,2545,65,0,423,2,1
14008,10,17,0,35,6019,95,1,142,1,2
10259,14,13,11,15,13121,28,0,355,0,0
18651,15,20,9,11,13542,93,0,283,0,1
7501,6,10,6,6,8015,95,0,281,0,2
8829,5,11,28,34,292,93,0,161,0,0
19398,15,20,30,37,10574,97,0,339,0,2
2200,17,4,11,15,2857,7,0,464,0,1
12815,12,16,0,35,9313,95,1,141,1,1
4842,13,6,28,34,3483,83,0,61,0,0
2044,17,4,2,2,4058,83,0,115,0,2
11749,9,15,0,35,1675,95,0,97,0,2
16611,7,19,0,35,7984,95,0,55,0,1
17693,7,19,25,31,2724,95,0,343,0,2
15185,10,17,36,46,13530,30,0,170,0,1
16183,11,18,19,23,5214,34,0,239,0,0
16978,7,19,3,3,2835,25,0,314,0,2
11691,9,15,0,12,14576,95,0,124,0,1
9429,8,12,12,17,10695,97,0,359,0,2
10955,18,14,3,3,1491,10,0,314,0,0
5726,7,8,0,35,6392,50,0,54,0,0
11122,18,14,10,13,4561,81,1,438,2,2
3553,1,5,16,20,1996,33,0,370,0,1
11547,18,14,33,41,6973,50,0,460,0,0
10607,14,13,35,44,8888,50,0,31,0,2
804,16,2,2,2,3379,95,0,411,0,1
1449,6,3,14,1,6679,83,0,440,0,1
11242,18,14,12,17,6368,40,0,359,0,1
11789,9,15,0,35,4695,93,0,142,0,0
16372,11,18,25,31,3319,93,1,426,1,2
15815,11,18,11,15,11016,70,0,355,0,0
7466,6,10,5,5,9478,83,0,5,0,2
6228,7,8,27,33,14449,13,0,234,2,0
14024,10,17,0,35,13207,34,1,260,1,1
4415,13,6,9,11,12497,70,0,299,0,2
15351,11,18,0,43,11941,93,0,461,0,1
15034,10,17,28,34,7993,93,0,162,2,0
13001,12,16,2,2,496,93,0,329,0,1
8456,5,11,11,15,1865,48,1,354,1,1
12407,9,15,16,20,6499,66,0,370,0,1
14626,10,17,14,1,307,93,0,440,0,2
11858,9,15,0,43,11871,93,0,461,0,2
7347,6,10,2,2,14494,61,1,143,1,1
819,16,2,5,5,1739,95,0,21,0,2
3815,1,5,27,33,13432,64,0,270,0,2
9716,8,12,28,34,5533,86,0,161,0,2
7524,6,10,9,10,14561,7,0,380,0,0
13559,12,16,16,20,9130,66,0,370,0,2
8985,8,12,0,43,12010,93,0,461,0,0
18002,7,19,36,45,2757,95,0,170,0,2
14692,10,17,15,19,4578,75,0,364,0,2
8413,5,11,10,14,4064,83,0,438,2,1
13774,12,16,33,41,11753,34,0,460,0,2
3554,1,5,16,20,2419,33,0,370,0,1
4487,13,6,11,15,7236,31,0,355,0,1
11628,18,14,35,44,14789,86,0,231,0,1
1412,6,3,14,1,11367,30,0,440,0,0
9941,14,13,2,2,13888,33,0,101,0,0
18501,15,20,3,3,571,97,1,314,1,2
5311,0,7,11,15,7941,3,0,355,0,0
15858,11,18,11,15,8957,48,0,421,0,2
5211,0,7,5,5,965,83,0,188,0,0
7165,4,9,36,45,9615,30,0,12,0,0
1574,6,3,22,27,1678,33,0,412,0,2
13979,10,17,0,35,516,95,1,141,1,1
6803,4,9,12,17,10801,48,0,359,0,1
12625,9,15,33,41,7342,93,1,460,1,1
3600,1,5,17,21,8500,95,0,372,0,2
17205,7,19,10,14,2744,95,0,438,2,1
13885,12,16,36,46,10768,48,0,213,0,0
16154,11,18,16,20,5598,86,1,370,1,2
9924,14,13,2,2,5115,28,0,53,0,1
16804,7,19,2,2,6614,95,0,75,0,1
1726,6,3,28,34,1200,33,0,51,0,0
9814,14,13,0,35,3036,4,0,57,0,1
18784,15,20,11,15,9300,40,0,421,0,1
2144,17,4,9,10,4714,33,0,381,0,2
18990,15,20,15,19,6574,52,1,364,1,1
11367,18,14,16,20,12144,42,0,370,0,1
18111,15,20,0,35,12564,34,1,95,1,0
8620,5,11,14,1,1196,83,1,447,1,1
18029,7,19,36,46,46,58,0,139,0,2
19314,15,20,27,33,13318,93,0,137,0,2
11235,18,14,12,17,14122,28,0,359,0,0
6972,4,9,16,20,6501,42,0,370,0,1
17589,7,19,16,20,11905,61,1,370,1,1
7754,6,10,14,1,5521,86,1,440,1,1
5732,7,8,0,35,11768,95,0,57,0,0
14839,10,17,25,31,6272,93,1,337,1,0
17943,7,19,33,41,14643,15,1,460,1,1
11503,18,14,27,33,11106,95,0,341,2,0
5283,0,7,10,14,6044,64,0,438,2,2
17503,7,19,15,19,6002,52,1,364,1,2
5271,0,7,10,13,1303,83,0,438,2,2
18004,7,19,36,45,7630,95,0,186,0,1
3261,1,5,11,15,7236,31,0,355,0,2
14935,10,17,25,31,11775,34,1,361,1,1
3475,1,5,14,1,7831,7,0,443,0,0
1081,16,2,31,38,14177,95,0,339,0,0
19001,15,20,15,19,3504,64,1,364,1,2
10134,14,13,6,6,3995,83,0,287,0,0
10255,14,13,11,15,10787,93,1,354,1,2
19787,3,21,0,43,358,29,0,461,0,0
13020,12,16,2,2,7996,93,0,382,0,2
6535,4,9,2,2,12955,50,0,452,0,1
517,13,1,26,32,11154,31,0,419,0,1
14115,10,17,2,2,6805,34,0,143,0,2
15108,10,17,33,41,6976,93,1,460,1,2
73,2,0,14,1,3869,35,0,371,0,2
4357,13,6,5,5,3739,95,0,24,0,0
12715,12,16,0,12,1836,48,0,73,0,0
12317,9,15,14,1,7105,93,1,313,1,1
899,16,2,12,17,3979,13,0,359,0,1
16458,11,18,33,41,5735,11,0,460,0,2
15459,11,18,2,2,8028,34,1,145,1,2
1155,6,3,0,35,2707,95,0,144,0,0
3788,1,5,27,33,26,64,0,257,2,2
15618,11,18,5,5,9717,48,0,194,0,1
5964,7,8,9,11,5114,33,0,299,0,0
19220,15,20,25,31,10632,75,1,343,1,2
13977,10,17,0,35,5942,13,1,141,1,0
7672,6,10,12,17,10409,21,0,359,0,0
500,13,1,25,31,680,31,0,426,0,1
2213,17,4,11,15,11861,33,0,464,0,2
10842,18,14,2,2,7731,28,0,101,0,2
4834,13,6,27,33,11150,33,0,268,2,2
15900,11,18,12,17,7678,34,0,359,0,2
14340,10,17,6,6,1683,40,0,282,0,0
14045,10,17,0,43,11523,40,0,461,0,1
9328,8,12,11,15,2952,48,0,463,0,2
19644,3,21,0,35,11242,40,0,93,0,2
10693,18,14,0,35,11695,95,0,57,0,1
8066,5,11,0,35,7753,61,1,141,1,2
19370,15,20,28,34,7186,93,0,106,0,1
10811,18,14,0,43,9268,97,0,461,0,2
13743,12,16,33,41,2233,93,0,460,0,0
10712,18,14,0,35,11042,95,0,94,0,2
8467,5,11,11,15,9350,31,0,355,0,1
7780,6,10,16,20,3605,61,0,370,0,0
7076,4,9,25,31,8130,35,0,361,0,1
19670,3,21,0,35,5116,35,1,131,1,1
14112,10,17,2,2,4976,95,0,143,0,1
17179,7,19,9,11,5193,95,0,299,0,2
15357,11,18,0,43,8225,97,0,461,0,2
18326,15,20,2,2,3886,4,1,132,1,1
8553,5,11,14,1,12476,81,0,407,0,0
1032,16,2,24,30,5867,95,0,374,0,1
17098,7,19,6,6,6433,4,0,291,0,0
7080,4,9,25,31,5509,81,0,361,0,2
7428,6,10,3,3,8320,10,0,314,0,0
9129,8,12,2,2,7026,93,0,452,0,0
4470,13,6,11,15,13638,7,0,354,0,0
6996,4,9,16,20,10681,35,0,370,0,2
7183,4,9,36,46,1517,35,0,30,0,0
13849,12,16,36,45,6722,40,0,170,0,0
9550,8,12,16,20,7136,42,0,370,0,1
635,13,1,31,38,3167,100,0,390,2,0
15526,11,18,3,3,8828,93,0,314,0,0
18668,15,20,9,11,9325,93,0,299,0,1
17977,7,19,35,44,14650,15,0,199,0,1
3918,1,5,28,34,646,10,0,157,0,0
15787,11,18,10,24,5100,70,0,438,2,2
2269,17,4,12,17,9426,21,0,359,0,2
12160,9,15,10,13,2070,81,0,438,2,0
7074,4,9,25,31,752,35,0,361,0,1
6812,4,9,12,17,7033,5,0,359,0,2
17974,7,19,35,44,2125,15,0,179,0,1
2909,1,5,1,0,3860,7,0,347,0,0
14065,10,17,2,2,3939,33,0,49,0,0
1775,6,3,28,34,1859,95,0,166,0,1
15885,11,18,12,17,10439,86,0,359,0,1
6764,4,9,11,15,6210,35,0,421,0,0
446,13,1,25,31,3654,95,0,343,0,1
9748,8,12,36,45,6296,91,0,12,0,1
17462,7,19,15,19,9317,32,0,364,0,2
10819,18,14,2,2,2292,4,0,49,0,0
7222,6,10,0,35,6222,40,0,57,0,0
9239,8,12,6,6,1533,28,0,290,0,2
883,16,2,12,17,5894,95,0,359,0,0
6935,4,9,15,19,7025,5,0,364,0,2
94,2,0,14,1,14225,35,0,445,0,1
5408,0,7,12,17,10151,3,0,359,0,2
13510,12,16,15,19,6997,86,0,364,0,2
19313,15,20,27,33,13317,93,0,137,0,2
4361,13,6,5,5,14012,64,0,4,0,1
7553,6,10,9,11,1204,31,0,299,0,1
2317,17,4,14,1,369,40,0,440,0,2
11350,18,14,16,20,10062,4,0,370,0,0
13471,12,16,14,1,13470,93,1,459,1,0
1054,16,2,25,31,11590,95,0,343,0,1
2723,17,4,28,34,1198,83,0,362,0,1
15396,11,18,2,2,1223,93,1,91,1,2
12734,12,16,0,35,12947,50,0,55,0,1
12653,9,15,35,44,8888,50,0,179,0,1
14633,10,17,14,1,3592,34,1,440,1,0
15245,11,18,0,35,14495,40,0,92,0,1
3871,1,5,28,34,3842,95,0,117,0,1
12941,12,16,2,2,5408,32,0,143,0,0
7586,6,10,10,24,13568,58,0,374,2,2
8980,8,12,0,43,7154,93,0,461,0,0
15481,11,18,2,2,12979,93,0,363,0,0
7508,6,10,6,6,246,21,0,287,0,2
885,16,2,12,17,6068,95,0,359,0,0
5037,0,7,0,35,1339,83,0,131,0,0
5672,0,7,35,44,13852,61,0,252,0,0
2209,17,4,11,15,3643,33,0,464,0,2
3283,1,5,11,15,8268,31,0,421,0,2
9261,8,12,9,11,3952,86,0,88,0,2
12235,9,15,11,15,9780,75,1,355,1,0
2444,17,4,14,1,14277,83,0,443,0,1
18177,15,20,0,35,6155,95,1,142,1,2
2937,1,5,1,0,13112,61,0,392,0,1
14169,10,17,2,2,11659,34,0,330,0,2
16695,7,19,0,35,13868,61,1,141,1,2
375,13,1,11,15,9344,5,0,422,0,0
11970,9,15,2,2,9337,40,1,382,1,1
8122,5,11,2,2,8542,49,0,53,0,2
4064,1,5,32,39,12610,33,0,454,0,1
13163,12,16,6,6,11796,75,0,293,0,2
11137,18,14,10,24,11708,28,0,374,2,2
5173,0,7,2,2,9623,44,0,363,0,1
16691,7,19,0,35,12561,95,1,141,1,1
11893,9,15,2,2,1209,33,1,129,1,2
17857,7,19,28,34,12452,95,1,71,1,1
6527,4,9,2,2,5082,33,0,389,0,2
1040,16,2,25,31,10803,95,0,337,0,0
12691,9,15,36,46,14798,86,0,27,0,0
3653,1,5,25,31,12831,33,0,343,0,2
4347,13,6,2,2,12360,40,0,408,0,2
13345,12,16,12,17,6530,93,0,359,0,0
7085,4,9,25,31,13004,31,0,405,0,0
562,13,1,27,33,7458,31,0,46,2,2
5713,0,7,36,46,10973,35,0,249,0,2
15943,11,18,14,1,6959,40,0,440,0,0
681,16,2,0,35,4125,95,0,95,0,2
8822,5,11,28,34,7142,40,0,106,0,2
800,16,2,2,2,9376,95,0,389,0,0
14391,10,17,9,10,7964,21,0,442,0,0
6894,4,9,15,19,5622,81,0,364,0,0
15173,10,17,36,45,14655,93,0,272,0,1
19170,15,20,25,31,8564,95,0,343,0,0
4457,13,6,11,15,1667,31,0,464,0,1
18636,15,20,9,10,6046,83,0,442,0,0
7493,6,10,6,6,8015,95,0,280,0,1
18390,15,20,2,2,14038,34,0,329,0,2
18941,15,20,15,19,11512,97,0,364,0,0
13627,12,16,25,31,6166,65,0,343,0,1
19993,3,21,2,2,12177,83,0,368,0,2
16189,11,18,19,23,11356,81,0,254,0,1
8265,5,11,3,3,14423,95,0,314,0,1
6401,4,9,0,43,1449,40,0,461,0,1
17778,7,19,25,31,12,48,0,405,0,1
13011,12,16,2,2,11381,34,0,363,0,2
14546,10,17,12,17,10593,93,0,359,0,0
1191,6,3,2,2,14098,76,0,53,0,1
13754,12,16,33,41,4077,50,0,460,0,1
10710,18,14,0,35,11644,95,0,94,0,0
16377,11,18,27,33,1357,34,0,137,0,2
19820,3,21,0,43,10311,25,0,461,0,2
8160,5,11,2,2,2117,33,1,143,1,0
5226,0,7,9,10,1931,83,0,442,0,0
5972,7,8,9,11,2188,31,0,299,0,2
1468,6,3,14,1,11832,83,0,440,0,1
3198,1,5,10,40,1397,7,0,344,2,1
3938,1,5,28,34,11219,95,0,164,0,2
12982,12,16,2,2,11844,34,1,145,1,1
13840,12,16,36,45,5960,43,0,23,0,0
16369,11,18,25,31,14623,93,0,426,0,2
2262,17,4,12,17,14552,33,0,359,0,1
3388,1,5,14,1,491,7,0,440,0,2
10827,18,14,2,2,8531,95,1,53,1,2
13782,12,16,33,41,6571,72,1,460,1,0
12552,9,15,27,33,14385,64,0,456,2,2
16058,11,18,15,19,3138,97,1,364,1,2
13288,12,16,11,15,10902,31,0,355,0,0
16381,11,18,27,33,10770,37,0,351,2,0
17437,7,19,15,19,3358,75,0,364,0,0
5736,7,8,0,35,8098,95,1,57,1,1
10459,14,13,16,20,12129,42,0,370,0,2
18515,15,20,5,5,1913,95,0,23,0,2
17185,7,19,10,13,4862,32,0,374,2,1
10080,14,13,3,3,13525,93,0,314,0,2
11814,9,15,0,35,1727,93,0,144,0,0
9880,14,13,0,35,13417,95,0,144,0,1
1796,6,3,28,34,3881,13,0,319,0,2
10279,14,13,11,15,12007,93,1,355,1,1
13722,12,16,28,34,14377,95,0,117,2,1
8708,5,11,25,31,2032,4,0,343,0,0
8991,8,12,0,43,6288,40,0,461,0,1
1399,6,3,14,1,7208,30,0,440,0,0
7924,6,10,27,33,6082,83,0,341,2,2
861,16,2,11,15,13034,20,0,354,0,0
6433,4,9,2,2,13363,95,0,75,0,1
2841,1,5,0,35,6227,95,0,57,0,1
13923,10,17,0,35,11281,93,1,55,1,2
